time	type	activeApp	leftMouseDown	leftMouseUp	rightMouseDown	rightMouseUp	mouseMoved	leftMouseDragged	rightMouseDragged	keyDown	keyUp	flagsChanged	scrollWheel
1588355711.083776	appActivated	Skype	10	9	0	0	769	2	0	15	15	0	0
1588355712.633204	appActivated	Google Chrome	1	1	0	0	64	92	0	0	0	0	0
1588356100.962065	appActivated	Finder	29	30	3	3	4999	125	0	40	40	0	6156
1588356163.280534	appActivated	Skype	13	13	0	0	1443	6	0	12	12	0	26
1588356203.547473	appActivated	Finder	1	1	0	0	220	0	0	0	0	0	0
1588356208.637111	appActivated	Safari	1	1	0	0	235	0	0	0	0	0	20
1588356326.501607	appActivated	Google Chrome	15	14	4	4	1490	2	0	12	12	0	2659
1588356368.939934	appActivated	Brother MFC-9330CDW	3	4	0	0	622	1	0	5	5	0	1334
1588356370.346140	appActivated	Finder	2	2	0	0	84	0	0	0	0	0	0
1588356372.451595	appActivated	Skype	1	0	0	0	117	0	0	0	0	0	0
1588356376.596111	appActivated	Finder	2	3	0	0	149	0	0	0	0	0	0
1588356392.062442	appActivated	Photoshop	5	5	0	0	456	316	0	0	0	0	0
1588356559.215422	appActivated	Skype	81	80	0	0	6790	947	0	5	5	32	176
1588356562.846959	appActivated	Adobe Illustrator 2020	1	2	0	0	227	0	0	0	0	0	0
1588356571.564458	appActivated	Skype	2	2	0	0	461	76	0	0	0	0	0
1588356574.486203	appActivated	Safari	1	1	0	0	99	0	0	0	0	0	74
1588356591.813628	appActivated	Adobe Illustrator 2020	2	2	0	0	450	0	0	0	0	0	287
1588356597.047182	appActivated	Finder	1	1	0	0	249	0	0	0	0	0	0
1588356600.938737	appActivated	Adobe Illustrator 2020	2	1	0	0	117	50	0	0	0	0	27
1588356664.300344	appActivated	Photoshop	21	22	1	1	1783	806	0	8	8	20	33
1588356668.298465	appActivated	Finder	3	3	0	0	227	2	0	0	0	0	0
1588356669.301240	appActivated	Photoshop	1	0	0	0	62	0	0	0	0	0	0
1588356675.594208	appActivated	Finder	3	4	0	0	333	1	0	0	0	0	0
1588356679.316730	appActivated	Photoshop	2	2	0	0	198	50	0	0	0	0	0
1588356685.152784	appActivated	Finder	2	2	0	0	273	2	0	1	1	2	0
1588356687.640076	appActivated	Photoshop	1	1	0	0	92	107	0	0	0	0	0
1588356860.560778	appActivated	Adobe Illustrator 2020	119	119	0	0	7193	573	0	2	2	22	243
1588356861.949346	appActivated	Finder	1	1	0	0	86	0	0	0	0	0	0
1588356865.601769	appActivated	Adobe Illustrator 2020	2	1	0	0	209	38	0	0	0	0	0
1588356942.294733	appActivated	Skype	31	31	1	1	1901	810	0	0	0	6	244
1588356949.696013	appActivated	Adobe Illustrator 2020	1	1	0	0	147	76	0	0	0	0	2
1588357282.707636	appActivated	Skype	118	118	7	7	8576	1695	0	38	38	64	658
1588357284.370195	appActivated	Photoshop	1	2	0	0	64	0	0	0	0	0	0
1588357286.869023	appActivated	Finder	1	1	0	0	125	0	0	0	0	0	0
1588357291.759127	appActivated	Photoshop	2	2	0	0	99	234	0	0	0	0	0
1588357365.347953	appActivated	Adobe Illustrator 2020	39	39	0	0	3216	361	0	3	3	28	33
1588357369.461672	appActivated	Finder	1	1	0	0	190	1	0	0	0	0	0
1588357373.389023	appActivated	Adobe Illustrator 2020	2	1	0	0	159	96	0	0	0	0	33
1588357439.656845	appActivated	Safari	16	17	0	0	1203	976	0	4	4	20	190
1588357495.798389	appActivated	Skype	5	4	0	0	494	148	0	11	11	0	886
1588357508.640687	appActivated	Safari	1	1	0	0	186	0	0	0	0	0	0
1588357523.072743	appActivated	Photoshop	1	2	0	0	135	0	0	0	0	0	436
1588357542.900603	appActivated	Safari	1	1	0	0	305	1	0	0	0	0	0
1588357604.310200	appActivated	Photoshop	5	5	0	0	585	239	0	20	20	0	795
1588357607.663991	appActivated	Safari	0	0	0	0	77	0	0	0	0	0	0
1588357608.312778	appActivated	Photoshop	0	0	0	0	31	0	0	0	0	0	0
1588357609.049685	appActivated	Adobe Illustrator 2020	1	1	0	0	74	0	0	0	0	0	0
1588357614.261320	appActivated	Safari	0	0	0	0	20	0	0	0	0	0	0
1588357642.351165	appActivated	Adobe Illustrator 2020	3	3	0	0	374	2	0	0	0	0	626
1588357738.759797	appActivated	Skype	34	34	1	1	1874	872	0	8	8	12	531
1588357742.796521	appActivated	Adobe Illustrator 2020	1	1	0	0	217	1	0	0	0	0	0
1588357963.897211	appActivated	Safari	52	52	2	2	4579	927	0	90	90	32	813
1588358015.753793	appActivated	Finder	21	21	10	10	1325	146	0	11	11	0	355
1588358025.837048	appActivated	Safari	2	2	0	0	166	212	0	1	1	0	0
1588358026.202409	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1588358038.798510	appActivated	Adobe Illustrator 2020	2	1	0	0	342	1	0	0	0	0	225
1588358041.218396	appActivated	Photoshop	2	2	0	0	157	1	0	0	0	0	0
1588358045.659914	appActivated	Finder	3	3	0	0	265	90	0	0	0	0	0
1588358049.051347	appActivated	Photoshop	1	2	0	0	31	162	0	0	0	0	0
1588358050.239991	appActivated	Skype	1	1	0	0	85	1	0	0	0	0	0
1588358056.086380	appActivated	Photoshop	2	2	0	0	345	2	0	0	0	0	0
1588358057.216753	appActivated	Finder	1	1	0	0	83	0	0	0	0	0	0
1588358059.654423	appActivated	Photoshop	1	1	0	0	108	94	0	0	0	0	0
1588358180.814322	appActivated	Adobe Illustrator 2020	70	70	1	1	5154	825	0	3	3	12	106
1588358183.657030	appActivated	Finder	1	1	0	0	158	0	0	0	0	0	0
1588358186.738354	appActivated	Adobe Illustrator 2020	2	1	0	0	78	82	0	0	0	0	22
1588358444.563693	appActivated	Safari	61	62	2	2	5431	1451	0	18	18	26	721
1588358574.771089	appActivated	Photoshop	8	8	1	1	1336	83	0	12	12	0	2395
1588358599.290506	appActivated	Finder	16	16	0	0	1630	9	0	0	0	0	0
1588358601.174732	appActivated	Photoshop	1	1	0	0	116	34	0	0	0	0	0
1588358706.852520	appActivated	Adobe Illustrator 2020	51	51	0	0	4421	485	0	4	4	18	260
1588358711.617626	appActivated	Finder	2	2	0	0	186	2	0	1	1	0	28
1588358716.162391	appActivated	Adobe Illustrator 2020	2	1	0	0	245	44	0	0	0	0	0
1588358922.151919	appActivated	Photoshop	56	57	5	5	3349	1409	0	119	119	58	372
1588358960.731231	appActivated	Adobe Illustrator 2020	25	25	0	0	1845	69	0	1	1	2	0
1588358980.233308	appActivated	Finder	19	19	0	0	422	1	0	0	0	0	82
1588358995.277640	appActivated	Adobe Illustrator 2020	7	6	0	0	669	1	0	3	3	2	0
1588359005.417751	appActivated	Finder	11	12	0	0	378	5	0	0	0	0	35
1588359028.268266	appActivated	Adobe Illustrator 2020	11	10	1	1	829	9	0	2	2	4	257
1588359037.088662	appActivated	Finder	4	5	0	0	218	1	0	0	0	0	0
1588359041.402929	appActivated	Adobe Illustrator 2020	2	1	0	0	147	48	0	0	0	0	0
1588359941.061369	appActivated	Photoshop	293	294	11	11	23242	3775	0	64	64	68	1774
1588360103.422482	appActivated	Finder	55	55	4	4	5443	216	0	0	0	0	35
1588360113.563012	appActivated	Photoshop	3	2	0	0	339	0	0	1	1	2	30
1588360134.341060	appActivated	Adobe Illustrator 2020	9	10	0	0	793	1	0	1	1	2	0
1588360188.845083	appActivated	Safari	3	3	0	0	614	210	0	1	1	2	295
1588360189.479004	appActivated	Adobe Illustrator 2020	0	0	0	0	13	0	0	0	0	0	0
1588360193.297582	appActivated	Photoshop	1	1	0	0	227	0	0	0	0	0	61
1588360237.795233	appActivated	Finder	23	23	0	0	2067	11	0	2	2	4	0
1588360247.029974	appActivated	Photoshop	4	3	0	0	278	0	0	4	4	0	0
1588360265.712751	appActivated	Finder	12	13	0	0	798	4	0	0	0	0	0
1588360267.715107	appActivated	Photoshop	1	0	0	0	136	1	0	0	0	0	0
1588360269.704376	appActivated	Adobe Illustrator 2020	1	2	0	0	59	1	0	0	0	0	0
1588360303.905082	appActivated	Photoshop	2	2	0	0	330	0	0	0	0	0	75
1588360305.289174	appActivated	Finder	1	1	0	0	88	0	0	0	0	0	0
1588360311.335801	appActivated	Photoshop	2	2	0	0	174	137	0	0	0	0	0
1588360334.726302	appActivated	Finder	10	10	1	1	958	3	0	0	0	0	0
1588360340.455088	appActivated	Photoshop	2	2	1	1	368	1	0	0	0	0	0
1588360369.605329	appActivated	Finder	9	9	1	1	788	36	0	0	0	0	4
1588360385.153423	appActivated	Photoshop	2	2	2	2	268	0	0	0	0	0	2
1588360387.826218	appActivated	Adobe Illustrator 2020	1	0	0	0	153	0	0	0	0	0	0
1588360391.764291	appActivated	Photoshop	0	1	0	0	34	0	0	0	0	0	0
1588360501.811712	appActivated	Adobe Illustrator 2020	42	42	3	3	3712	103	0	0	0	0	4
1588360512.301716	appActivated	Photoshop	2	2	0	0	376	1	0	0	0	0	28
1588360515.907833	appActivated	Finder	1	1	0	0	161	0	0	0	0	0	2
1588360520.136426	appActivated	Photoshop	1	0	0	0	137	0	0	0	0	0	29
1588360541.992318	appActivated	Adobe Illustrator 2020	13	14	0	0	1064	2	0	0	0	0	0
1588360544.837988	appActivated	Finder	2	2	0	0	175	0	0	0	0	0	0
1588360559.198088	appActivated	Photoshop	4	4	0	0	569	1	0	2	2	4	0
1588360597.417506	appActivated	Finder	13	13	0	0	1483	4	0	1	1	2	0
1588360603.515101	appActivated	Photoshop	4	3	0	0	257	4	0	1	1	0	0
1588360615.203677	appActivated	Finder	8	9	0	0	587	3	0	0	0	0	0
1588360617.302932	appActivated	Adobe Illustrator 2020	1	1	0	0	123	0	0	0	0	0	0
1588360623.616202	appActivated	Photoshop	3	3	0	0	242	2	0	0	0	0	0
1588360647.775249	appActivated	Finder	16	16	0	0	1095	7	0	0	0	0	0
1588360655.738126	appActivated	Adobe Illustrator 2020	3	3	0	0	227	0	0	2	2	4	0
1588360657.057113	appActivated	Photoshop	1	1	0	0	26	0	0	0	0	0	0
1588360680.066071	appActivated	Finder	10	10	0	0	1152	4	0	3	3	0	0
1588360681.418045	appActivated	Photoshop	1	0	0	0	85	0	0	0	0	0	0
1588360682.418941	appActivated	Adobe Illustrator 2020	1	2	0	0	83	0	0	0	0	0	0
1588360690.431448	appActivated	Finder	2	2	0	0	284	0	0	0	0	0	43
1588360701.446571	appActivated	Photoshop	3	3	1	1	355	36	0	0	0	0	0
1588360780.376781	appActivated	Finder	36	36	3	3	3338	318	0	6	6	4	2
1588360817.140071	appActivated	Photoshop	15	14	0	0	807	5	0	10	10	0	0
1588360840.920848	appActivated	Finder	12	13	0	0	1197	5	0	1	1	2	0
1588360856.618620	appActivated	Adobe Illustrator 2020	10	10	0	0	376	4	0	4	4	2	0
1588360869.924178	appActivated	Finder	3	3	0	0	575	1	0	0	0	0	0
1588360885.966508	appActivated	Adobe Illustrator 2020	6	5	0	0	441	5	0	5	5	2	0
1588361060.891827	appActivated	Finder	38	39	0	0	3307	451	0	0	0	0	380
1588361068.687368	appActivated	Photoshop	3	3	1	1	316	43	0	0	0	0	2
1588361137.623512	appActivated	Finder	36	36	2	2	3148	315	0	1	1	4	2
1588361160.274112	appActivated	Photoshop	15	14	0	0	541	5	0	11	11	0	33
1588361175.106040	appActivated	Finder	10	10	0	0	838	5	0	0	0	0	0
1588361177.091115	appActivated	Adobe Illustrator 2020	1	1	0	0	138	0	0	0	0	0	0
1588361624.336557	appActivated	Skype	155	156	2	2	11263	1295	0	3	3	14	919
1588361662.286435	appActivated	Adobe Illustrator 2020	8	8	0	0	1027	0	0	41	41	2	30
1588361823.008492	appActivated	Skype	46	46	0	0	3737	169	0	5	5	28	177
1588361825.028744	appActivated	Finder	1	1	0	0	161	0	0	0	0	0	0
1588361829.147417	appActivated	Skype	0	0	0	0	201	0	0	0	0	0	0
1588361847.269382	appActivated	Adobe Illustrator 2020	3	3	0	0	481	94	0	26	26	0	0
1588362085.146538	appActivated	Skype	74	74	0	0	4840	1696	0	7	7	32	422
1588362095.822754	appActivated	Adobe Illustrator 2020	1	1	0	0	319	1	0	20	20	0	0
1588362245.578159	appActivated	Safari	36	36	0	0	3473	161	0	4	4	16	567
1588362517.678079	appActivated	Photoshop	21	21	0	0	2952	111	0	34	34	0	4635
1588362540.557054	appActivated	Adobe Illustrator 2020	22	22	1	1	1427	5	0	0	0	0	2
1588362642.703630	screenDidSleep	Adobe Illustrator 2020	20	20	0	0	1932	7	0	5	5	4	0
1588362642.744215	willSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1588362644.343941	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588406602.010551	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588406602.012032	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588406632.414460	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588406700.859225	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588407497.734572	didWake	loginwindow	0	0	0	0	5	0	0	0	0	0	0
1588407497.737952	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588407512.884381	appActivated	Adobe Illustrator 2020	1	1	0	0	54	1	0	8	8	0	0
1588408759.082527	willSleep	Adobe Illustrator 2020	258	258	11	11	20135	1301	0	48	48	34	2640
1588408759.085337	screenDidSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1588408760.428713	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409667.647867	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409667.661363	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409698.903001	appActivated	Adobe Illustrator 2020	1	1	0	0	23	0	0	7	7	0	0
1588409782.166179	screenDidSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1588409783.440402	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409792.589879	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409860.735497	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	2
1588409860.740562	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588409876.158411	appActivated	Adobe Illustrator 2020	5	5	0	0	248	2	0	0	0	0	56
1588410248.095107	appActivated	Skype	58	58	2	2	5682	1911	35	24	24	23	3346
1588410264.488834	appActivated	Adobe Illustrator 2020	1	1	0	0	242	66	0	2	2	4	148
1588411406.544180	appActivated	Skype	205	205	5	5	18942	4414	0	94	94	58	8305
1588411440.971338	appActivated	Adobe Illustrator 2020	2	2	0	0	198	80	0	1	1	2	50
1588411456.092593	appActivated	Skype	3	3	0	0	333	0	0	3	3	6	0
1588411461.659395	appActivated	Adobe Illustrator 2020	2	2	0	0	126	107	0	1	1	4	0
1588411514.444077	appActivated	Skype	20	20	0	0	1440	431	0	3	3	6	303
1588411533.476397	appActivated	Adobe Illustrator 2020	2	2	0	0	143	157	0	1	1	2	104
1588411593.334489	appActivated	Safari	23	23	0	0	1027	267	0	4	4	4	91
1588411617.682320	appActivated	Google Chrome	13	13	1	1	1241	3	0	0	0	0	0
1588411622.112634	appActivated	Finder	3	3	0	0	211	1	0	0	0	0	0
1588411623.661405	appActivated	Adobe Illustrator 2020	1	0	0	0	95	0	0	0	0	0	0
1588411626.605322	appActivated	Finder	1	2	0	0	193	1	0	0	0	0	0
1588411790.794457	willSleep	Finder	14	14	0	0	1342	274	0	0	0	0	253
1588411790.806838	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1588411792.114493	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588411806.593629	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588411816.088927	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588411872.402865	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588411872.644641	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588411899.665364	appActivated	Finder	3	3	0	0	439	0	0	0	0	0	2
1588411946.062163	appActivated	Note	1	1	0	0	507	0	0	0	0	0	0
1588411963.288373	appActivated	Finder	8	8	0	0	629	1	0	1	1	2	121
1588412005.258997	appActivated	Safari	4	4	0	0	289	2	0	0	0	0	0
1588412200.403780	screenDidSleep	Safari	28	28	0	0	3212	6	0	35	35	5	31
1588412200.431932	willSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1588412201.750407	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588412351.248870	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588412351.256589	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588412351.409266	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588412367.590076	appActivated	Adobe Illustrator 2020	1	1	0	0	710	0	0	0	0	0	0
1588412699.204098	appActivated	Finder	27	27	0	0	2952	105	0	19	19	4	328
1588412762.300662	appActivated	Adobe Illustrator 2020	4	3	0	0	373	0	0	0	0	0	235
1588412763.998794	appActivated	Finder	1	2	0	0	99	0	0	0	0	0	0
1588413043.439851	screenDidSleep	Finder	13	13	0	0	1457	516	0	16	16	4	306
1588413043.467611	willSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1588413044.709759	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588413589.234382	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588413589.236562	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588413592.330696	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1588413661.150841	appActivated	Safari	7	7	0	0	823	3	0	0	0	0	0
1588413881.704026	willSleep	Safari	8	8	0	0	1438	2	0	2	2	4	206
1588413881.704306	screenDidSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1588413883.015456	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588414677.248977	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588414677.281411	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588414681.190310	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588414683.448053	appActivated	Adobe Illustrator 2020	1	1	0	0	89	1	0	0	0	0	0
1588414686.016604	appActivated	Safari	1	1	0	0	156	0	0	0	0	0	0
1588414796.210905	screenDidSleep	Safari	0	0	0	0	139	0	0	0	0	0	0
1588414797.488690	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588414798.472220	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588414803.454262	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588414803.810723	screenDidWake	Safari	0	0	0	0	0	0	0	0	0	0	0
1588414803.810814	didWake	Safari	0	0	0	0	0	0	0	0	0	0	0
1588414809.752123	appActivated	Adobe Illustrator 2020	1	1	0	0	134	0	0	0	0	0	0
1588414834.742085	appActivated	Safari	1	1	0	0	331	0	0	0	0	0	441
1588415244.475783	appActivated	Finder	42	42	2	2	4105	5	0	13	13	0	1942
1588415262.921695	appActivated	Photoshop	17	17	0	0	608	117	0	0	0	0	90
1588415740.976956	appActivated	Adobe Illustrator 2020	178	177	3	3	15996	3822	0	25	25	112	284
1588415772.815419	appActivated	Finder	12	13	1	1	954	157	0	6	6	8	84
1588415778.021761	appActivated	Adobe Illustrator 2020	2	1	0	0	104	72	0	0	0	0	0
1588416002.465549	appActivated	Photoshop	45	46	2	2	3860	1286	0	28	28	24	321
1588416105.912537	appActivated	Finder	9	9	0	0	1690	101	0	12	12	6	167
1588416116.330250	appActivated	Photoshop	1	1	0	0	227	146	0	0	0	0	0
1588416153.224514	appActivated	Adobe Illustrator 2020	13	13	2	2	1334	748	0	1	1	14	86
1588416625.080623	appActivated	Safari	81	81	7	7	6988	660	0	23	23	19	1648
1588416928.873027	appActivated	Finder	10	10	2	2	1664	152	0	39	39	1	6498
1588416972.013610	appActivated	Adobe Illustrator 2020	3	2	0	0	546	1	0	1	1	0	31
1588417055.453782	appActivated	Safari	1	2	0	0	305	0	0	0	0	0	0
1588417088.431767	appActivated	Photoshop	6	6	2	2	800	1	0	0	0	0	59
1588417091.865106	appActivated	Finder	1	1	0	0	200	0	0	0	0	0	0
1588417094.051806	appActivated	Photoshop	1	1	0	0	74	61	0	0	0	0	0
1588417098.742683	appActivated	Finder	2	2	0	0	234	0	0	0	0	0	0
1588417102.025215	appActivated	Photoshop	1	1	0	0	119	166	0	0	0	0	0
1588417174.201685	appActivated	Adobe Illustrator 2020	35	35	0	0	2994	131	0	1	1	14	70
1588417175.892082	appActivated	Finder	1	1	0	0	130	0	0	0	0	0	0
1588417179.041440	appActivated	Adobe Illustrator 2020	2	2	0	0	141	62	0	0	0	0	0
1588417395.973927	appActivated	Photoshop	16	16	1	1	1868	571	0	35	35	30	131
1588417430.665738	appActivated	Anteprima	2	2	0	0	218	0	0	0	0	0	0
1588417455.635077	appActivated	Safari	4	4	0	0	356	140	0	0	0	0	0
1588417476.702297	willSleep	Safari	0	0	0	0	142	0	0	0	0	0	341
1588417476.702434	screenDidSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1588417478.040287	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588418549.817754	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588418549.823412	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588418564.542058	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588418670.384355	appActivated	Photoshop	5	5	0	0	2030	1030	0	0	0	0	1243
1588418683.390498	appActivated	Adobe Illustrator 2020	2	1	0	0	641	138	0	0	0	0	0
1588418694.824110	appActivated	Cisco AnyConnect Secure Mobility Client	3	3	0	0	249	500	0	0	0	0	0
1588418699.788163	appActivated	Finder	3	3	0	0	376	2	0	0	0	0	0
1588418825.724065	appActivated	Photoshop	11	12	1	1	1329	179	0	0	0	0	32
1588419271.873689	appActivated	Adobe Illustrator 2020	133	132	0	0	13397	9249	0	15	15	112	1035
1588419411.530887	appActivated	Photoshop	27	27	1	1	2604	1019	0	9	9	26	56
1588419413.284585	appActivated	Finder	1	2	0	0	96	0	0	0	0	0	0
1588419422.440903	appActivated	Photoshop	1	0	0	0	233	1	0	2	2	4	0
1588419576.991430	appActivated	Adobe Illustrator 2020	56	56	1	1	6493	564	0	11	11	10	123
1588419756.637807	appActivated	Finder	33	33	3	3	2703	683	0	2	2	8	208
1588419759.943122	appActivated	Photoshop	1	1	0	0	111	0	0	0	0	0	0
1588419784.218121	appActivated	Finder	5	6	0	0	593	1	0	0	0	0	66
1588419788.285978	appActivated	Photoshop	2	2	0	0	68	290	0	0	0	0	0
1588420141.595865	screenDidSleep	Photoshop	117	117	1	1	9530	6103	0	7	7	78	331
1588420141.625809	willSleep	Photoshop	0	0	0	0	0	0	0	0	0	0	0
1588420143.235756	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422430.308088	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422430.311025	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422460.726234	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422505.012934	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422535.158096	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588422546.053710	screenDidWake	loginwindow	0	0	0	0	1	0	0	0	0	0	0
1588422553.084246	appActivated	Photoshop	0	0	0	0	0	0	0	0	0	0	0
1588422659.195969	appActivated	Adobe Illustrator 2020	29	29	0	0	3689	164	0	8	8	0	0
1588422686.194637	appActivated	Finder	17	17	2	2	967	147	0	1	1	0	179
1588422689.832106	appActivated	Adobe Illustrator 2020	2	1	0	0	109	79	0	0	0	0	0
1588422900.511875	appActivated	Safari	33	34	2	2	2894	784	0	4	4	16	969
1588422972.223753	appActivated	Adobe Illustrator 2020	8	8	0	0	1231	39	0	25	25	2	551
1588424179.701275	screenDidSleep	Adobe Illustrator 2020	154	154	0	0	16719	1562	0	236	236	26	1677
1588424179.734438	willSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1588424181.313181	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588424419.831972	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588424419.834162	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588424428.705977	appActivated	Adobe Illustrator 2020	0	0	0	0	23	0	0	0	0	0	0
1588427001.210374	appActivated	Finder	79	79	0	0	7725	1245	0	1059	1059	32	1527
1588427068.179443	appActivated	Adobe Illustrator 2020	5	4	0	0	759	2	0	1	1	0	476
1588427114.940974	appActivated	Safari	1	2	0	0	170	0	0	6	6	0	213
1588427325.753647	appActivated	Adobe Illustrator 2020	11	11	0	0	5023	46	0	87	87	0	1130
1588428966.075106	appActivated	Skype	226	226	5	5	21094	2338	0	533	533	30	4797
1588429001.146500	appActivated	Adobe Illustrator 2020	10	9	0	0	1172	3	0	0	0	0	0
1588429002.944049	appActivated	Skype	0	1	0	0	17	0	0	0	0	0	104
1588429007.230824	appActivated	Adobe Illustrator 2020	1	0	0	0	134	0	0	0	0	0	87
1588429213.347191	appActivated	Skype	19	19	0	0	2957	39	0	18	18	2	848
1588429244.744383	appActivated	Adobe Illustrator 2020	2	2	0	0	416	0	0	0	0	0	66
1588429406.801080	appActivated	Skype	49	49	0	0	4037	261	0	3	3	4	1109
1588429409.100076	appActivated	Adobe Illustrator 2020	1	1	0	0	110	93	0	0	0	0	0
1588429470.102035	appActivated	Finder	6	7	0	0	2051	363	0	0	0	0	689
1588429476.805080	appActivated	Photoshop	2	2	0	0	235	0	0	0	0	0	124
1588429521.652333	appActivated	Adobe Illustrator 2020	7	7	0	0	1353	300	0	0	0	0	6
1588429737.652447	appActivated	Skype	46	46	1	1	5607	1426	0	1	1	8	1001
1588429740.504133	appActivated	Adobe Illustrator 2020	1	0	0	0	88	0	0	0	0	0	0
1588429849.604026	appActivated	Colorimetro Digitale	30	31	1	1	2434	71	0	10	10	4	293
1588429878.405133	appActivated	Adobe Illustrator 2020	1	1	0	0	414	0	0	0	0	0	0
1588430423.662084	appActivated	Finder	109	109	0	0	12925	471	0	35	35	14	2999
1588430436.659463	appActivated	Adobe Illustrator 2020	2	1	0	0	120	0	0	0	0	0	0
1588430512.311886	appActivated	Skype	23	24	9	9	2187	2	0	19	19	2	10
1588430518.912998	appActivated	Adobe Illustrator 2020	4	3	0	0	367	1	0	0	0	0	0
1588430524.019441	appActivated	Photoshop	3	3	0	0	360	1	0	0	0	0	0
1588430527.883491	appActivated	Finder	4	4	0	0	176	53	0	0	0	0	0
1588430597.009087	appActivated	Skype	21	21	3	3	1882	515	0	4	4	6	348
1588430600.417405	appActivated	Finder	2	2	0	0	198	36	0	0	0	0	0
1588430619.106602	appActivated	Adobe Illustrator 2020	6	7	0	0	417	173	0	0	0	0	38
1588430687.806744	appActivated	Safari	20	20	0	0	1249	315	0	4	4	8	330
1588430715.602321	appActivated	Adobe Illustrator 2020	4	4	0	0	988	1	0	1	1	2	57
1588430915.532958	appActivated	Safari	19	19	0	0	2754	302	0	1	1	2	350
1588430935.452198	appActivated	loginwindow	3	3	0	0	423	2	0	0	0	0	0
1588430938.753353	appActivated	Safari	0	0	0	0	0	0	0	2	2	0	0
1588431148.461339	appActivated	Finder	15	15	0	0	2741	2	0	19	19	0	1114
1588431164.108921	appActivated	Adobe Illustrator 2019	6	6	1	1	529	100	0	0	0	0	26
1588431173.184634	appActivated	Adobe Illustrator 2020	1	1	0	0	129	1	0	0	0	0	0
1588431175.558650	appActivated	UserNotificationCenter	0	0	0	0	83	0	0	0	0	0	0
